id,name,description
e83fda80059a503e0f2761ec377d200f7e1f9d2ff48742781e18796a6bfd3bf1,ergopad Stake Key,"{""originalAmountStaked"": 383.67, ""stakeTime"": ""2022-03-03 07:24:13.051266""}"
97a24e5387e82f5fcacd49e7fae43ffc978aa8fdbf0f64187763e5b933b8ae50,ergopad Stake Key,"{""originalAmountStaked"": 1280.2, ""stakeTime"": ""2022-03-03 05:42:56.322255""}"
8df2fa84ff297baf90ecfdfc45182c583479c0a321686303eac490ca1a66b29f,ergopad Stake Key,"{""originalAmountStaked"": 6533.31, ""stakeTime"": ""2022-03-03 05:18:34.639031""}"
d7e716179a24bc3e39888772807f0fb0d05b4f6bb1f4c9541a5cb605914affb1,ergopad Stake Key,"{""originalAmountStaked"": 243.02, ""stakeTime"": ""2022-03-03 04:49:50.764955""}"
d3618d21f52d53a0a286005f50c6c8f6811c8c14ebdd7bb2ce4ba356b20b808e,ergopad Stake Key,"{""originalAmountStaked"": 30643.13, ""stakeTime"": ""2022-03-03 04:08:01.521612""}"
59ea377a0f1961546ef12c16f08d84f634bdb19a4cc216588d2d8b262a162657,ergopad Stake Key,"{""originalAmountStaked"": 1000.0, ""stakeTime"": ""2022-03-03 03:50:34.348052""}"
6c79247d222086d3f02230020df11dc7364ee2d1f528dddcac2809fa720fd193,ergopad Stake Key,"{""originalAmountStaked"": 50000.0, ""stakeTime"": ""2022-03-03 03:29:33.271697""}"
1ebfed9e4f207f5b95070bc2bf3339e45bca01a496e8f9f01959d706f6dcf332,ergopad Stake Key,"{""originalAmountStaked"": 170.85, ""stakeTime"": ""2022-03-03 03:18:11.799019""}"
8e22c4eb4d1634ad1238a30e9f61dd7383b314c92a3d62f6cd3b53ec779f428a,ergopad Stake Key,"{""originalAmountStaked"": 680.7, ""stakeTime"": ""2022-03-03 02:55:53.932848""}"
80adb591ec778620a40d247491eff7b2876bbc1840475529c83b0877e0061111,ergopad Stake Key,"{""originalAmountStaked"": 14670.0, ""stakeTime"": ""2022-03-03 02:42:00.608647""}"
6d0958d601ba0a02b56703b0a23db9e5a86220511e6e9d273c9954a74e8794e9,ergopad Stake Key,"{""originalAmountStaked"": 701.55, ""stakeTime"": ""2022-03-03 02:37:47.066431""}"
2264ce716af3d684ca21157d33d3562960ed4fd0c5c7236867a96c12c01c26ae,ergopad Stake Key,"{""originalAmountStaked"": 32606.07, ""stakeTime"": ""2022-03-03 01:51:49.445039""}"
bb1b946ea78e2519e4093b022c626a70818b44ac79d368be0200a5eae4ae2f94,ergopad Stake Key,"{""originalAmountStaked"": 1013.73, ""stakeTime"": ""2022-03-03 01:23:11.837900""}"
060b6bf7ed56f4e9f60a8e8e4da7bcc6148330e1ef3cdfd75a737c81d3be5871,ergopad Stake Key,"{""originalAmountStaked"": 1100.48, ""stakeTime"": ""2022-03-03 01:02:15.332629""}"
d1d5b0ffa760f204491a0d506ccb5cbd64b26b33c10ac2d1cef9392f99426bbc,ergopad Stake Key,"{""originalAmountStaked"": 999.97, ""stakeTime"": ""2022-03-03 00:53:09.796116""}"
2e28249ad9be44d35c9ca29e9420a5dcf271df291e9256906ad18b30a9295882,ergopad Stake Key,"{""originalAmountStaked"": 256.41, ""stakeTime"": ""2022-03-03 00:23:50.153691""}"
f93c703ec63817e11c7a4c44156665401ceff80ae8c86d72df29c255c9fdcfc6,ergopad Stake Key,"{""originalAmountStaked"": 66.35, ""stakeTime"": ""2022-03-03 00:15:38.710387""}"
7c13293e7df42f0e493abfd2855d15c8977310483ab81e140a45832fd918039a,ergopad Stake Key,"{""originalAmountStaked"": 24.62, ""stakeTime"": ""2022-03-03 00:06:14.505152""}"
0530ddaa85d96330f6ae06cbd7c510417dd3823a3c7ccf17e53289ecf20cc08f,ergopad Stake Key,"{""originalAmountStaked"": 11090.33, ""stakeTime"": ""2022-03-03 00:02:27.115650""}"
23fcebcc401c4c0bb4fc3116d1bee47e2f78e65f5244ad8ab7ed42595e25aee2,ergopad Stake Key,"{""originalAmountStaked"": 1388.29, ""stakeTime"": ""2022-03-02 23:36:27.028702""}"
87e650e991a13369c2a6d9135066a1aab2ae9614dc86293263c3190b5d941952,ergopad Stake Key,"{""originalAmountStaked"": 17777.32, ""stakeTime"": ""2022-03-02 23:30:51.751267""}"
9e1bd06d9bb17576a04f67c8a7ed90ee33307beee92775173a8893874c3c7d09,ergopad Stake Key,"{""originalAmountStaked"": 710.85, ""stakeTime"": ""2022-03-02 23:12:36.832846""}"
bc04c32ab89b52ce60b8a8474a2ebd1b0e9d9690b8eccbcffa8c63950ec3a96c,ergopad Stake Key,"{""originalAmountStaked"": 1804.5, ""stakeTime"": ""2022-03-02 23:04:48.282757""}"
d843b4b82202807a34e7bfb17f87e93cd23f00bb121476b7ad4d370b9d0b30c4,ergopad Stake Key,"{""originalAmountStaked"": 588.28, ""stakeTime"": ""2022-03-02 22:46:28.999880""}"
37441e81444482d60071e44270f0097a0f21beccba0b1c6f2bc2a1911170c468,ergopad Stake Key,"{""originalAmountStaked"": 2000.41, ""stakeTime"": ""2022-03-02 22:43:27.200093""}"
1bf285f41c2d7f2547a01b7c0161d88cdcd697c00820ac0e8c0f1e12bd5e9cd1,ergopad Stake Key,"{""originalAmountStaked"": 1501.82, ""stakeTime"": ""2022-03-02 22:18:24.620751""}"
35676f3749b684ac532d21b6c0080d94f30490bb6b8659ec711e3300e0620245,ergopad Stake Key,"{""originalAmountStaked"": 1000.0, ""stakeTime"": ""2022-03-02 21:34:22.953460""}"
d61107c32ab34d025edc582ccc190303ff97e5a91bfa674e5771dfbee0b6f6b7,ergopad Stake Key,"{""originalAmountStaked"": 18812.42, ""stakeTime"": ""2022-03-02 21:12:01.659833""}"
3fa75375e82dffe7779e49f5a96d40f916f4b3e8bb4777a5b0d19b411da98722,ergopad Stake Key,"{""originalAmountStaked"": 700.0, ""stakeTime"": ""2022-03-02 20:47:47.665065""}"
8f5989c60e35f79f4c7531d06ca75f2d2469553e9b26b180461b49a5925b257c,ergopad Stake Key,"{""originalAmountStaked"": 11695.41, ""stakeTime"": ""2022-03-02 20:33:59.555693""}"
39c62bc992a6bb4df94ae7a887b6f9cf0e8258d67741450eb06005f616b34671,ergopad Stake Key,"{""originalAmountStaked"": 126.89, ""stakeTime"": ""2022-03-02 20:23:34.036662""}"
2d002b69d5e70247f4d228c5d97edf1acf97ab65197938cfee432e996f7ad4be,ergopad Stake Key,"{""originalAmountStaked"": 100.26, ""stakeTime"": ""2022-03-02 19:56:57.692916""}"
73ffed0628c75078bdc686179d8abdc9908ccf064e930b8dae3ada8c435a07cc,ergopad Stake Key,"{""originalAmountStaked"": 100.0, ""stakeTime"": ""2022-03-02 19:43:49.004922""}"
98d66f4f6c1972d46f0cedd54caf12a39cc3b5a863675ec5d774f1300f890998,ergopad Stake Key,"{""originalAmountStaked"": 547.15, ""stakeTime"": ""2022-03-02 19:04:28.976384""}"
fdd7f50e98fa7748849f680f30f0481c8d6535b62e339eefd07ae15c9ebb5d0e,ergopad Stake Key,"{""originalAmountStaked"": 26227.95, ""stakeTime"": ""2022-03-02 18:42:13.111021""}"
bede6f1b5d575bf87231a2fbccb6da05c270432380a532869363bd8e0e7430cd,ergopad Stake Key,"{""originalAmountStaked"": 1472.57, ""stakeTime"": ""2022-03-02 18:23:33.224053""}"
e1c9dc832f4b2d081f775f48ca63e4105fc25a4de3da7031762710d13ad4a815,ergopad Stake Key,"{""originalAmountStaked"": 700.0, ""stakeTime"": ""2022-03-02 18:06:44.285438""}"
63043e5fb5bed9bd8889ceb748fe6e7cdd3218562ea13a122b7fb5a06114e62c,ergopad Stake Key,"{""originalAmountStaked"": 2010.23, ""stakeTime"": ""2022-03-02 18:02:04.135287""}"
e48dcb6fdd56f1d33bd03d693ea69a0c383527cacf51b2db984479b80504e953,ergopad Stake Key,"{""originalAmountStaked"": 589.76, ""stakeTime"": ""2022-03-02 17:59:30.262768""}"
d497c5e8691695f7b88612a5695a31fd3e30bac1d8d9830fadc0b3ed0f95636d,ergopad Stake Key,"{""originalAmountStaked"": 5150.0, ""stakeTime"": ""2022-03-02 17:53:21.633191""}"
8af8372e7325f4372ab3c7860851f696e3242672403a0c424079be70d668e836,ergopad Stake Key,"{""originalAmountStaked"": 29998.13, ""stakeTime"": ""2022-03-02 17:40:58.964657""}"
65e39984e5eab9072fac0b6f120398497743360b42f01c20dbd47894a89b7608,ergopad Stake Key,"{""originalAmountStaked"": 5428.65, ""stakeTime"": ""2022-03-02 17:33:38.479968""}"
6fed82f2ae390f45f4fee3917d017e8fcdc77b95921f901a2ca51a736a60e9c2,ergopad Stake Key,"{""originalAmountStaked"": 413.08, ""stakeTime"": ""2022-03-02 17:24:59.694626""}"
4afa75e4c13798d034711b54d24f9482dcc9d1a671431963fd063321344d4a3e,ergopad Stake Key,"{""originalAmountStaked"": 1002.8, ""stakeTime"": ""2022-03-02 16:44:59.173466""}"
135dc6ae82625a7da50a93c0f7125398dab195f84e9f0b6c4f8a5ce04e48521a,ergopad Stake Key,"{""originalAmountStaked"": 16666.66, ""stakeTime"": ""2022-03-02 16:36:54.233627""}"
0cd2777c8a23c23da6365e3d93609669ab427b7c909a7b955f3ec2f7d11123cf,ergopad Stake Key,"{""originalAmountStaked"": 301.0, ""stakeTime"": ""2022-03-02 16:19:08.564282""}"
af0e726763156a7e1b0328899432b8c10e8e99130c6983c4678e31de7ba7ed7c,ergopad Stake Key,"{""originalAmountStaked"": 26235.42, ""stakeTime"": ""2022-03-02 16:11:08.989786""}"
4be4e6801db6e4f960f2a4090a6337b09251cce06a9fd0addd8522f32ba8a9dd,ergopad Stake Key,"{""originalAmountStaked"": 1980.44, ""stakeTime"": ""2022-03-02 15:55:04.489058""}"
ebaf9326fccdb243c1ab0fe9a095f7a9610bbea7b14b741e121d66ce957a1a52,ergopad Stake Key,"{""originalAmountStaked"": 12.0, ""stakeTime"": ""2022-03-02 15:52:02.060564""}"
67da5ddd574b43636ffcc4a49b3722aae6723fa2631a01c6deb694560a063a2e,ergopad Stake Key,"{""originalAmountStaked"": 3843.09, ""stakeTime"": ""2022-03-02 15:32:08.014273""}"
35cdd0b4eb06f6117f93887eeb57e33eaeb316ddf7b2c92b5d9ac2c44b364ff5,ergopad Stake Key,"{""originalAmountStaked"": 1127.88, ""stakeTime"": ""2022-03-02 15:12:10.597843""}"
c15e2a53da4d1aa7293b1e5e0451c29c51d0b008a4d654de6992fc3cbdd6882a,ergopad Stake Key,"{""originalAmountStaked"": 307.38, ""stakeTime"": ""2022-03-02 15:02:07.127988""}"
0f704f7b2a769840dc907512f35354ffc79324081230e765b06b65b331a49a8d,ergopad Stake Key,"{""originalAmountStaked"": 1351.29, ""stakeTime"": ""2022-03-02 14:34:11.924592""}"
0ea655550ce25a7f7c12b66b9ba66d6638503e3d084b57ac6b26e8dc7dd25b6c,ergopad Stake Key,"{""originalAmountStaked"": 2000.0, ""stakeTime"": ""2022-03-02 14:32:34.539649""}"
eb88c6595faf5aae6fab9d25d9a7939cdedd75cb9b09fa2143ddeb4f47a07a10,ergopad Stake Key,"{""originalAmountStaked"": 11721.72, ""stakeTime"": ""2022-03-02 14:23:49.431298""}"
9845bd3fab91776e6de41022c31ba5760cda8491ff42c38b42c60c2673a4fdf1,ergopad Stake Key,"{""originalAmountStaked"": 359.84, ""stakeTime"": ""2022-03-02 14:11:58.377850""}"
ee80acc4d4e567d8e3cb7018baf40fe9b4f4bf5bb43fbf508b8f19a9264a4c01,ergopad Stake Key,"{""originalAmountStaked"": 466.77, ""stakeTime"": ""2022-03-02 14:10:26.704047""}"
4c51e0ed96172652dd330630729647cfd48e830d26f2a78f101f4d3cb3094b20,ergopad Stake Key,"{""originalAmountStaked"": 369.98, ""stakeTime"": ""2022-03-02 14:08:22.947615""}"
589801e4d5791a13dbbb3efcb09c36d9684b1c342988b50bb31d24bfeccacec0,ergopad Stake Key,"{""originalAmountStaked"": 486.77, ""stakeTime"": ""2022-03-02 14:02:02.675630""}"
e6fc3b9e32147cb96018d2b13fc36ff862fd3b28e7ac6e905ce227eb0d0bf62d,ergopad Stake Key,"{""originalAmountStaked"": 400.0, ""stakeTime"": ""2022-03-02 13:47:14.803245""}"
22797558b5b453b41769d13174e7fa1cac7dc8c41bf297381e84ca54336e2cc7,ergopad Stake Key,"{""originalAmountStaked"": 1001.13, ""stakeTime"": ""2022-03-02 13:38:21.352767""}"
0e6a537557c45951946b419d656c49e5f43a2712607fc7ebe168a7904c067e14,ergopad Stake Key,"{""originalAmountStaked"": 2500.0, ""stakeTime"": ""2022-03-02 13:41:27.590309""}"
69cbd25915e5d804af1efa256eb3deda9282f6f73e11c4a8807d6a86e43b14f5,ergopad Stake Key,"{""originalAmountStaked"": 1201.0, ""stakeTime"": ""2022-03-02 13:20:45.466776""}"
76beb62e5c9e0044268a158d82eef38e8d6c3fa7a3ddb6e799d31f9030573df0,ergopad Stake Key,"{""originalAmountStaked"": 14.04, ""stakeTime"": ""2022-03-02 13:22:53.184244""}"
cda8a970b9cd49abde33946d07a874e5dbffd9a402514e0718c008b0965324a6,ergopad Stake Key,"{""originalAmountStaked"": 125.0, ""stakeTime"": ""2022-03-02 13:16:16.636659""}"
c41175ca6ccd5c1657b6817fd90e20f401166fad22278b433d7acbff08a9ceb0,ergopad Stake Key,"{""originalAmountStaked"": 77609.98, ""stakeTime"": ""2022-03-02 12:34:00.600720""}"
92b036cc67a662d8114846bbe23c80eb066d556e2cc4dc3a2910e5bbe9020667,ergopad Stake Key,"{""originalAmountStaked"": 644.67, ""stakeTime"": ""2022-03-02 12:17:44.207753""}"
5ffbc49842f3401678e618c1bee08ffcc081762b15b664b0ca42dd38e82f2891,ergopad Stake Key,"{""originalAmountStaked"": 420186.98, ""stakeTime"": ""2022-03-02 12:05:44.550578""}"
07c5043c43ee54f14270753ddbbd2af622edaa052cbdfc15f553f40e82cc6e57,ergopad Stake Key,"{""originalAmountStaked"": 9432.0, ""stakeTime"": ""2022-03-02 12:03:14.287254""}"
42affc17353dc383b39d6ce0868cd51b60829d00b2bc9ee501658281259e06ab,ergopad Stake Key,"{""originalAmountStaked"": 7099.1, ""stakeTime"": ""2022-03-02 11:54:10.372695""}"
2d4667578aeecb6f30c7d3cc4af4f4ec88a7b8defc46fec9e556e7f8cf1257cf,ergopad Stake Key,"{""originalAmountStaked"": 1299.67, ""stakeTime"": ""2022-03-02 11:55:09.107635""}"
e79b426e75a3bdf6a8566606aa95d2307b5ca466500948b3104aa725c4bc3688,ergopad Stake Key,"{""originalAmountStaked"": 234.31, ""stakeTime"": ""2022-03-02 11:40:55.256431""}"
b14e4abe6ef01e72d3183562d3084dca1d25cd0c01303e74c897f1d6448c97d3,ergopad Stake Key,"{""originalAmountStaked"": 1012.81, ""stakeTime"": ""2022-03-02 11:32:18.870019""}"
9944163b0c8a99be9c3eac942b7764dd113cdde03b7a33126f2fa4b0fd39828a,ergopad Stake Key,"{""originalAmountStaked"": 233.11, ""stakeTime"": ""2022-03-02 11:29:47.659208""}"
6c75e0bc8e6b1fc47dd38737fc5764b8c179f169a9599016927b3d5c1daaa3cb,ergopad Stake Key,"{""originalAmountStaked"": 223.98, ""stakeTime"": ""2022-03-02 11:28:21.748981""}"
42ebc342139ab18b28c7bd0fd393493ab96cbe377f02da3875b685aa29d329c0,ergopad Stake Key,"{""originalAmountStaked"": 999.51, ""stakeTime"": ""2022-03-02 11:15:02.559484""}"
d9e20f16321c1a2d8c008f9e035f4be4b3f3472bb94470e65d94eb8214344cc5,ergopad Stake Key,"{""originalAmountStaked"": 300.0, ""stakeTime"": ""2022-03-02 10:57:53.477480""}"
01cbfd8a5ecacd73e102e3439857882431b89de7678b2af9391a9f948bffeca4,ergopad Stake Key,"{""originalAmountStaked"": 491.89, ""stakeTime"": ""2022-03-02 10:49:29.029495""}"
9d3fcb3c674ded2e59fdeb4be6497ac238e7c5253d2a3bf9ee4db6418bb38256,ergopad Stake Key,"{""originalAmountStaked"": 7972.0, ""stakeTime"": ""2022-03-02 10:30:10.972700""}"
b95ce47da8b66fcae743000c0862d8c58c6083b1bfaabc0346b4e7445ce83ee0,ergopad Stake Key,"{""originalAmountStaked"": 1009.97, ""stakeTime"": ""2022-03-02 10:07:45.512220""}"
a1382ed736de1200d77026a5b356ee09b288cc9fca04150e87e231afdfa5e9f3,ergopad Stake Key,"{""originalAmountStaked"": 276703.88, ""stakeTime"": ""2022-03-02 10:03:13.551156""}"
710b912e1e2dccee14c1eb61d6409c84f493189c04b44f8dae953ff477dba389,ergopad Stake Key,"{""originalAmountStaked"": 3730.34, ""stakeTime"": ""2022-03-02 09:50:58.527699""}"
62e868d4ee2d1a92fb11284a109f81f1bcfeb5a0b8fa7f46fa60a089f120a23f,ergopad Stake Key,"{""originalAmountStaked"": 25769.63, ""stakeTime"": ""2022-03-02 09:44:45.587921""}"
09e185e158ecf08debe4512a8f4b31ab022fc5e5e8b1d314a69d3b6085587bb9,ergopad Stake Key,"{""originalAmountStaked"": 88111.0, ""stakeTime"": ""2022-03-02 09:32:56.391731""}"
04798a85e0b9d410d0b21c145674572d4cb031a62ebf0784863e134e72be9210,ergopad Stake Key,"{""originalAmountStaked"": 1153.3, ""stakeTime"": ""2022-03-02 09:27:24.964035""}"
e3535c843c481b9f343f2ffd748bebff14e215ed434828f4e1cf91672fff5323,ergopad Stake Key,"{""originalAmountStaked"": 12158.0, ""stakeTime"": ""2022-03-02 09:14:37.355839""}"
d13e54c0c7f29e81748a22574cf2c2d972ace9a11348845b8ddc5a91bc2b6191,ergopad Stake Key,"{""originalAmountStaked"": 233.35, ""stakeTime"": ""2022-03-02 09:14:00.899870""}"
0be0b3d85eea16e4a2b7ff4ed281ad9feed1f1477cc7d775985c835645aae2a9,ergopad Stake Key,"{""originalAmountStaked"": 999.39, ""stakeTime"": ""2022-03-02 08:31:15.557957""}"
b6d5e277f02724adac9b55b7a72f42946297375a4d8cae62e20019c4ad8875ea,ergopad Stake Key,"{""originalAmountStaked"": 2486.4, ""stakeTime"": ""2022-03-02 08:29:41.424163""}"
9762f43f9fefc6dde242e89b24b493fd556d7d4712e745609e7173497721013d,ergopad Stake Key,"{""originalAmountStaked"": 30657.2, ""stakeTime"": ""2022-03-02 08:18:39.345162""}"
76eedc3dedc2ed4385eded0459e0a0ede534b1a6b8dc3f9f307460f09d607ded,ergopad Stake Key,"{""originalAmountStaked"": 732.55, ""stakeTime"": ""2022-03-02 07:56:28.418296""}"
5fc4a20ad1ee6504fb58aac6735eadefebfff3cfa74af3d0f6602016acc349e4,ergopad Stake Key,"{""originalAmountStaked"": 923.84, ""stakeTime"": ""2022-03-02 07:52:44.738652""}"
9c2bf9328fc347e20c06cbc4673612d31fddf294925b5a16de06f34f37093f5d,ergopad Stake Key,"{""originalAmountStaked"": 80.0, ""stakeTime"": ""2022-03-02 07:10:18.180292""}"
4adb52967c80b1382b3ab6a75d442b622a50909a2792103b267520f6ed0fc034,ergopad Stake Key,"{""originalAmountStaked"": 733.87, ""stakeTime"": ""2022-03-02 07:13:22.992669""}"
b41c452c2ed8702c9a62aeaa3d448376cf034cc25463e1995ed3e210300661f8,ergopad Stake Key,"{""originalAmountStaked"": 25491.8, ""stakeTime"": ""2022-03-02 07:05:17.679085""}"
40075b84a4d11d427a766df9df19ad54c6071043ad9993448eb9937206753c5b,ergopad Stake Key,"{""originalAmountStaked"": 7510.0, ""stakeTime"": ""2022-03-02 07:00:03.208535""}"
31a5ac1d429a655fb14b47c48ee2ffeb74b1e63cff29d7ce949cb2637a390071,ergopad Stake Key,"{""originalAmountStaked"": 2196.52, ""stakeTime"": ""2022-03-02 06:19:45.497925""}"
86f01bb5909de1a78311fd898a6f44eeb5d81fcff5ef193e2258949f12ce1147,ergopad Stake Key,"{""originalAmountStaked"": 333333.32, ""stakeTime"": ""2022-03-02 06:17:05.579224""}"
d5c2221fd1530cba66774ba6345263d1c08aac0bbd5d913458c8fe9541bf7bea,ergopad Stake Key,"{""originalAmountStaked"": 2000.0, ""stakeTime"": ""2022-03-02 06:02:36.816609""}"
5e62dbfec5da0cc09502cb1e76961b9a3eb77976f65d6bd53fd87e8f454b79be,ergopad Stake Key,"{""originalAmountStaked"": 1128.0, ""stakeTime"": ""2022-03-02 04:07:59.267528""}"
7c5e88a9d07b99b89b8309a7f591e9287f17ab1a7c737e073371dd47e8592db1,ergopad Stake Key,"{""originalAmountStaked"": 150.18, ""stakeTime"": ""2022-03-02 03:53:46.328300""}"
3ef4d27ce7244ebe7cd24c16d38a1cda8f9070bfa764b213577ca2d702f6f1b1,ergopad Stake Key,"{""originalAmountStaked"": 1001.83, ""stakeTime"": ""2022-03-02 03:45:11.880295""}"
2a865c3d32d55031ae4ebc0b30fff453262214c7e83fb41983c5ba913161bab9,ergopad Stake Key,"{""originalAmountStaked"": 2280.91, ""stakeTime"": ""2022-03-02 03:27:09.050187""}"
39f55890bbcc84903863976e725c9fdd303e3d66d9634d6353f4fe93b049f6bc,ergopad Stake Key,"{""originalAmountStaked"": 82.34, ""stakeTime"": ""2022-03-02 02:58:10.278142""}"
4b659a6a963d109e0973783f9a944c5ad375d41624c4ddb4c019a6fff067dacb,ergopad Stake Key,"{""originalAmountStaked"": 828.0, ""stakeTime"": ""2022-03-02 02:43:29.017847""}"
9d6256a92d6e5522856ad0676575644f9f5fe9e83ff2160284b517f2020dedf5,ergopad Stake Key,"{""originalAmountStaked"": 5497.32, ""stakeTime"": ""2022-03-02 02:18:03.613375""}"
ed21581ac140cabc9d9ee0537d7693b12db42737e0f5e2585e21db3ceadfe7ea,ergopad Stake Key,"{""originalAmountStaked"": 131.04, ""stakeTime"": ""2022-03-02 02:12:05.230977""}"
006e357c1062c8c176882518289a34feb7f2b6ec231a642866f091ff1c99e1ec,ergopad Stake Key,"{""originalAmountStaked"": 138.81, ""stakeTime"": ""2022-03-02 02:03:25.739310""}"
e69eca199ded9403ae3841de91b9115a7957de3af4abef50fa13b58870bac81c,ergopad Stake Key,"{""originalAmountStaked"": 500.0, ""stakeTime"": ""2022-03-02 01:42:24.587844""}"
0488e3ccab7e2e55abf743cf5afef2c37fcf2dfed00786a7208f0a703ccf8777,ergopad Stake Key,"{""originalAmountStaked"": 100.0, ""stakeTime"": ""2022-03-02 01:38:35.229162""}"
19b42fc8bee28e6f23e322466e5f695b4a6f272b15c1e7807ad2372e004bf7b7,ergopad Stake Key,"{""originalAmountStaked"": 33322.66, ""stakeTime"": ""2022-03-02 01:32:57.785705""}"
948aee736517fc0171ab5de1a3ab28bf1b5004e663f41a589212f7c6a6269b3c,ergopad Stake Key,"{""originalAmountStaked"": 1292.5, ""stakeTime"": ""2022-03-02 01:22:42.618622""}"
64c1be8f1978fd76153b718d3b5b4a57ce6962cacb7e8d8489130faaf7df117d,ergopad Stake Key,"{""originalAmountStaked"": 44408.66, ""stakeTime"": ""2022-03-02 00:51:40.006446""}"
a211a46de5eed936ed3efa04152e0da9b1ad29e5726b195c7abbace7c6eddf2b,ergopad Stake Key,"{""originalAmountStaked"": 1001.85, ""stakeTime"": ""2022-03-02 00:45:36.667914""}"
bafc3dbb52720bab21ce5a525f657573e93f0d11036204508745791267aa84b8,ergopad Stake Key,"{""originalAmountStaked"": 250000.0, ""stakeTime"": ""2022-03-02 00:32:36.337827""}"
97e7320364c335f951da20af2e74cfeb3c63e28e324a082cc078d6dee3ad1a42,ergopad Stake Key,"{""originalAmountStaked"": 827.77, ""stakeTime"": ""2022-03-02 00:19:34.959393""}"
9862d48c6db0a3f6ce7688b1e4ce20e40131ba308e2c74ecea63c9b43040d5bf,ergopad Stake Key,"{""originalAmountStaked"": 225000.0, ""stakeTime"": ""2022-03-02 00:08:42.301836""}"
176f296349bf383e56819037f61da483bc37216386e69dc975ad543df2ebd56a,ergopad Stake Key,"{""originalAmountStaked"": 457.79, ""stakeTime"": ""2022-03-02 00:11:16.892425""}"
64776c71e3b230ec6153e500f274aa25c74ff8ef85a3ae44d6bcda47e4c7cd0f,ergopad Stake Key,"{""originalAmountStaked"": 15144.43, ""stakeTime"": ""2022-03-01 23:54:21.676768""}"
be5030aaeb94316e22cb15fa464f415a1353566c1c4d37c452d2ab6e3b6251b1,ergopad Stake Key,"{""originalAmountStaked"": 458.0, ""stakeTime"": ""2022-03-01 23:51:05.737733""}"
7bac7d2350792aea166fc0def67f6092aecf1d48a9d8cec23455ae54fdc15343,ergopad Stake Key,"{""originalAmountStaked"": 10866.33, ""stakeTime"": ""2022-03-01 23:33:55.971457""}"
18c0df5a674c160e39c4934687ac015d1e25f5dcc760f40ad2fd5a5667ada33a,ergopad Stake Key,"{""originalAmountStaked"": 100.0, ""stakeTime"": ""2022-03-01 23:26:06.794549""}"
bedef963af27287e239a5d8a6bed054876afaf55de6a4a1b49fa5af3f7bb04b4,ergopad Stake Key,"{""originalAmountStaked"": 105.53, ""stakeTime"": ""2022-03-01 23:11:54.639408""}"
1e74c7d3df55cb05ea902142c65bdc4f286bc954fe6474b119bd6bccf55f4aba,ergopad Stake Key,"{""originalAmountStaked"": 16048.0, ""stakeTime"": ""2022-03-01 23:02:03.524036""}"
16f41a80ca4d4f661353d962f36383146c03412ea3c0f5c0ecb18375207f0dfe,ergopad Stake Key,"{""originalAmountStaked"": 45.17, ""stakeTime"": ""2022-03-01 22:58:28.568960""}"
b09b2c288193b209b671dd15dd885f346d5c4b0f3dc66c75a12b56966ab15863,ergopad Stake Key,"{""originalAmountStaked"": 1514.82, ""stakeTime"": ""2022-03-01 22:30:52.192905""}"
17b0f9a2f870266223320ec021d70f176deaee33fa96f0865f77a4e75f0767eb,ergopad Stake Key,"{""originalAmountStaked"": 133.42, ""stakeTime"": ""2022-03-01 22:29:34.247135""}"
80dee8f7fdc14b48bbf8c01582fbf2bf442a141272c40be27f017525e4e33e8e,ergopad Stake Key,"{""originalAmountStaked"": 2160.66, ""stakeTime"": ""2022-03-01 22:19:04.982506""}"
fa1d4a31c536198a9a1b2b6a8c41039d7dc1be1015e15411d65b3cc0ce7f81b2,ergopad Stake Key,"{""originalAmountStaked"": 1078.16, ""stakeTime"": ""2022-03-01 22:09:41.132556""}"
ed15582b1556a0186a1e87fb786eaebdd7fa36f368e47a25a26c245798a45363,ergopad Stake Key,"{""originalAmountStaked"": 2171.06, ""stakeTime"": ""2022-03-01 21:35:46.364179""}"
d9984bb7ceafbae917c0e913e4797b29dadddb98c51ad407e9a06f33bb6b623e,ergopad Stake Key,"{""originalAmountStaked"": 20051.55, ""stakeTime"": ""2022-03-01 20:52:14.731504""}"
154419316c5a5d4bdaecccc927df7a61c39d64f1a2cfcd6cdd7d2f89ebb79253,ergopad Stake Key,"{""originalAmountStaked"": 52.97, ""stakeTime"": ""2022-03-01 20:49:08.350558""}"
bec350678e613489b9759ae20982b3f472f600544e9fc252c89736520a7621ed,ergopad Stake Key,"{""originalAmountStaked"": 4338.5, ""stakeTime"": ""2022-03-01 20:45:25.224104""}"
173207d84330e997b561de6e8d8b54fcaba892f8334342722cf1e975edeb107d,ergopad Stake Key,"{""originalAmountStaked"": 16161.14, ""stakeTime"": ""2022-03-01 20:37:58.596913""}"
c0d22877521a4564a6d07c8fbb8817eaceaea885b6c7be4b481f9c2c836751e8,ergopad Stake Key,"{""originalAmountStaked"": 14602.66, ""stakeTime"": ""2022-03-01 20:36:18.594732""}"
cf3c2978bb0f4bf6559353be6511f8d4e1b6af8e4d729203e5c969ea14d797f0,ergopad Stake Key,"{""originalAmountStaked"": 55.56, ""stakeTime"": ""2022-03-01 20:24:37.237693""}"
72972ae73b1d934c506e929563dcf096c107fbb8a8279a2c776bfd41721fb1bd,ergopad Stake Key,"{""originalAmountStaked"": 24512.94, ""stakeTime"": ""2022-03-01 20:21:30.340353""}"
